Date,Adj Close,Close,High,Low,Open,Volume
2014-10-25 00:00:00+00:00,347.2709961,347.2709961,359.8609924316406,342.87701416015625,358.6109924316406,18127500
2014-10-26 00:00:00+00:00,354.7040100097656,354.7040100097656,359.22100830078125,343.9309997558594,347.48699951171875,11272500
2014-10-27 00:00:00+00:00,352.9890137,352.9890137,358.6319885253906,349.8089904785156,354.7770080566406,13033000
2014-10-28 00:00:00+00:00,357.6180114746094,357.6180114746094,359.9840087890625,352.6789855957031,353.2149963378906,7845880
2014-10-29 00:00:00+00:00,335.59100341796875,335.59100341796875,357.8330078,335.3429870605469,357.0889892578125,18192700
2014-10-30 00:00:00+00:00,345.30499267578125,345.30499267578125,350.9129943847656,335.0719909667969,335.7090148925781,30177900
2014-10-31 00:00:00+00:00,338.3210144042969,338.3210144042969,348.0450134277344,337.1419982910156,345.0090026855469,12545400
2014-11-01 00:00:00+00:00,325.7489929199219,325.7489929199219,340.52899169921875,321.05499267578125,338.6499938964844,16677200
2014-11-02 00:00:00+00:00,325.8919982910156,325.8919982910156,329.04998779296875,320.6260070800781,326.07501220703125,8603620
2014-11-03 00:00:00+00:00,327.5539855957031,327.5539855957031,334.00201416015625,325.4809875488281,325.5690002441406,12948500
2014-11-04 00:00:00+00:00,330.49200439453125,330.49200439453125,331.7669982910156,325.0769958496094,327.1610107421875,15655500
2014-11-05 00:00:00+00:00,339.4859924316406,339.4859924316406,343.3689880371094,330.6830139160156,330.6830139160156,19817200
2014-11-06 00:00:00+00:00,349.2900085449219,349.2900085449219,352.96600341796875,338.42401123046875,339.4580078,18797000
2014-11-07 00:00:00+00:00,342.4150085449219,342.4150085449219,352.73199462890625,341.7760009765625,349.8179931640625,16834200
2014-11-08 00:00:00+00:00,345.4880065917969,345.4880065917969,347.0320129394531,342.15399169921875,342.15399169921875,8535470
2014-11-09 00:00:00+00:00,363.2640075683594,363.2640075683594,363.6260070800781,344.2550048828125,345.3760070800781,24205600
2014-11-10 00:00:00+00:00,366.92401123046875,366.92401123046875,374.8160095214844,357.5610046386719,362.2650146484375,30450100
2014-11-11 00:00:00+00:00,367.69500732421875,367.69500732421875,371.30999755859375,363.7349853515625,365.85699462890625,15838900
2014-11-12 00:00:00+00:00,423.5610046386719,423.5610046386719,429.7179870605469,367.9849853515625,367.9849853515625,45783200
2014-11-13 00:00:00+00:00,420.7349853515625,420.7349853515625,457.0929870605469,401.12298583984375,427.27301025390625,58945000
2014-11-14 00:00:00+00:00,397.8179931640625,397.8179931640625,419.25201416015625,384.78900146484375,418.4169922,29589200
2014-11-15 00:00:00+00:00,376.13299560546875,376.13299560546875,405.52801513671875,371.00799560546875,399.6499938964844,15727500
2014-11-16 00:00:00+00:00,387.8819885253906,387.8819885253906,390.79901123046875,374.60198974609375,374.7300109863281,11905600
2014-11-17 00:00:00+00:00,387.4079895019531,387.4079895019531,410.1990051269531,377.50201416015625,388.3489990234375,41518800
2014-11-18 00:00:00+00:00,375.197998,375.197998,392.4020080566406,371.11700439453125,387.7850036621094,32222500
2014-11-19 00:00:00+00:00,380.55499267578125,380.55499267578125,386.4809875488281,373.8959961,373.8959961,18931800
2014-11-20 00:00:00+00:00,357.8399963378906,357.8399963378906,382.0249938964844,356.7810059,380.3070068359375,25233200
2014-11-21 00:00:00+00:00,350.8479919433594,350.8479919433594,357.8789978027344,344.11199951171875,357.8789978027344,29850100
2014-11-22 00:00:00+00:00,352.9200134277344,352.9200134277344,364.84100341796875,350.87799072265625,351.6040039,15273000
2014-11-23 00:00:00+00:00,367.572998,367.572998,370.8450012207031,353.17498779296875,353.17498779296875,15151600
2014-11-24 00:00:00+00:00,376.9010009765625,376.9010009765625,387.2090148925781,366.66900634765625,366.947998,30930100
2014-11-25 00:00:00+00:00,375.3479919433594,375.3479919433594,394.70098876953125,374.78399658203125,376.8859863,25442200
2014-11-26 00:00:00+00:00,368.3699951171875,368.3699951171875,377.697998,365.8160095214844,376.0190124511719,18601700
2014-11-27 00:00:00+00:00,369.6700134277344,369.6700134277344,373.99200439453125,368.2820129394531,370.50201416015625,8748030
2014-11-28 00:00:00+00:00,376.4469909667969,376.4469909667969,382.8380126953125,358.4549865722656,369.3739929199219,22946500
2014-11-29 00:00:00+00:00,375.4909973144531,375.4909973144531,387.60101318359375,372.1449890136719,376.1520080566406,15375600
2014-11-30 00:00:00+00:00,378.0469970703125,378.0469970703125,382.5270080566406,373.3089904785156,375.5100098,9194440
2014-12-01 00:00:00+00:00,379.2449951171875,379.2449951171875,383.6619873046875,376.66900634765625,378.2489929199219,11763000
2014-12-02 00:00:00+00:00,381.31500244140625,381.31500244140625,384.0379943847656,377.8630065917969,379.25,12364100
2014-12-03 00:00:00+00:00,375.0100098,375.0100098,383.0260009765625,374.34600830078125,381.72198486328125,13340100
2014-12-04 00:00:00+00:00,369.6040039,369.6040039,378.6549987792969,367.7590026855469,375.7179870605469,14529600
2014-12-05 00:00:00+00:00,376.8540039,376.8540039,379.1919860839844,365.7560119628906,369.4419860839844,15181800
2014-12-06 00:00:00+00:00,374.7850036621094,374.7850036621094,378.447998,370.94500732421875,376.7569885253906,7009320
2014-12-07 00:00:00+00:00,375.0950012207031,375.0950012207031,376.2919922,373.2749938964844,374.83599853515625,6491650
2014-12-08 00:00:00+00:00,361.90899658203125,361.90899658203125,376.02899169921875,361.8859863,374.9649963378906,18898700
2014-12-09 00:00:00+00:00,352.2189941,352.2189941,363.0669860839844,344.95098876953125,361.8949890136719,32915500
2014-12-10 00:00:00+00:00,346.3649902,346.3649902,352.3840026855469,346.3649902,352.2049865722656,16427700
2014-12-11 00:00:00+00:00,350.5060119628906,350.5060119628906,361.35699462890625,338.76300048828125,344.3399963378906,32431300
2014-12-12 00:00:00+00:00,352.5419922,352.5419922,352.9830017089844,349.2909851074219,350.8330078,16989800
2014-12-13 00:00:00+00:00,347.3760070800781,347.3760070800781,352.3810119628906,346.5880126953125,352.3810119628906,11675900
2014-12-14 00:00:00+00:00,351.6319885253906,351.6319885253906,353.3160095214844,345.4179992675781,346.72698974609375,12415200
2014-12-15 00:00:00+00:00,345.3450012207031,345.3450012207031,351.81500244140625,344.9339904785156,351.3609924316406,17264200
2014-12-16 00:00:00+00:00,327.0620117,327.0620117,345.8590087890625,327.0620117,345.6730041503906,30864900
2014-12-17 00:00:00+00:00,319.7760009765625,319.7760009765625,333.9540100097656,315.1520080566406,326.8550109863281,37567900
2014-12-18 00:00:00+00:00,311.3959961,311.3959961,323.7090148925781,304.23199462890625,319.7850036621094,39173000
2014-12-19 00:00:00+00:00,317.8429870605469,317.8429870605469,318.5329895019531,306.7690124511719,311.1789855957031,23823100
2014-12-20 00:00:00+00:00,329.95599365234375,329.95599365234375,330.32501220703125,316.04400634765625,317.6189880371094,20856700
2014-12-21 00:00:00+00:00,320.8429870605469,320.8429870605469,329.6289978027344,318.90301513671875,329.5429992675781,15207600
2014-12-22 00:00:00+00:00,331.8859863,331.8859863,334.11700439453125,320.42498779296875,321.0679931640625,22315100
2014-12-23 00:00:00+00:00,334.5719909667969,334.5719909667969,336.2869873046875,329.60198974609375,332.0169982910156,16574200
2014-12-24 00:00:00+00:00,322.53399658203125,322.53399658203125,334.7409973144531,321.35699462890625,334.3850098,15092300
2014-12-25 00:00:00+00:00,319.00799560546875,319.00799560546875,322.6700134277344,316.9580078,322.2860107421875,9883640
2014-12-26 00:00:00+00:00,327.92401123046875,327.92401123046875,331.42401123046875,316.62701416015625,319.1520080566406,16410500
2014-12-27 00:00:00+00:00,315.8630065917969,315.8630065917969,328.9110107421875,312.6300048828125,327.5830078,15185200
2014-12-28 00:00:00+00:00,317.2390137,317.2390137,320.02801513671875,311.0780029296875,316.1600036621094,11676600
2014-12-29 00:00:00+00:00,312.6700134277344,312.6700134277344,320.2669982910156,312.3070068359375,317.70098876953125,12302500
2014-12-30 00:00:00+00:00,310.73699951171875,310.73699951171875,314.8089904785156,309.37298583984375,312.7189941,12528300
2014-12-31 00:00:00+00:00,320.1929931640625,320.1929931640625,320.1929931640625,310.21099853515625,310.91400146484375,13942900
2015-01-01 00:00:00+00:00,314.2489929199219,314.2489929199219,320.43499755859375,314.00299072265625,320.43499755859375,8036550
2015-01-02 00:00:00+00:00,315.0320129394531,315.0320129394531,315.8389892578125,313.56500244140625,314.0790100097656,7860650
2015-01-03 00:00:00+00:00,281.0820007324219,281.0820007324219,315.1499938964844,281.0820007324219,314.84600830078125,33054400
2015-01-04 00:00:00+00:00,264.19500732421875,264.19500732421875,287.2300109863281,257.61199951171875,281.1459961,55629100
2015-01-05 00:00:00+00:00,274.4739990234375,274.4739990234375,278.34100341796875,265.0840148925781,265.0840148925781,43962800
2015-01-06 00:00:00+00:00,286.1889953613281,286.1889953613281,287.5530090332031,272.6960144042969,274.6109924316406,23245700
2015-01-07 00:00:00+00:00,294.3370056152344,294.3370056152344,298.7539978027344,283.0790100097656,286.0769958496094,24866800
2015-01-08 00:00:00+00:00,283.3489990234375,283.3489990234375,294.1350098,282.17498779296875,294.1350098,19982500
2015-01-09 00:00:00+00:00,290.4079895019531,290.4079895019531,291.1140137,280.5329895019531,282.38299560546875,18718600
2015-01-10 00:00:00+00:00,274.7959899902344,274.7959899902344,288.12701416015625,273.96600341796875,287.3030090332031,15264300
2015-01-11 00:00:00+00:00,265.6600036621094,265.6600036621094,279.63800048828125,265.03900146484375,274.6080017089844,18200800
2015-01-12 00:00:00+00:00,267.7959899902344,267.7959899902344,272.2030029296875,265.20001220703125,266.1459961,18880300
2015-01-13 00:00:00+00:00,225.86099243164062,225.86099243164062,268.2770080566406,219.9060059,267.3940124511719,72843904
2015-01-14 00:00:00+00:00,178.10299682617188,178.10299682617188,223.8939971923828,171.50999450683594,223.8939971923828,97638704
2015-01-15 00:00:00+00:00,209.8439941,209.8439941,229.06700134277344,176.89700317382812,176.89700317382812,81773504
2015-01-16 00:00:00+00:00,208.0970001220703,208.0970001220703,221.59100341796875,199.7709961,209.07000732421875,38421000
2015-01-17 00:00:00+00:00,199.25999450683594,199.25999450683594,211.7310028076172,194.875,207.83399963378906,23469700
2015-01-18 00:00:00+00:00,210.33900451660156,210.33900451660156,218.69500732421875,194.50599670410156,200.0500030517578,30085100
2015-01-19 00:00:00+00:00,214.86099243164062,214.86099243164062,216.72799682617188,207.3179931640625,211.4709930419922,18658300
2015-01-20 00:00:00+00:00,211.31500244140625,211.31500244140625,215.24099731445312,205.1529998779297,212.90699768066406,24051100
2015-01-21 00:00:00+00:00,226.89700317382812,226.89700317382812,227.78799438476562,211.21200561523438,211.3780059814453,29924600
2015-01-22 00:00:00+00:00,233.4060059,233.4060059,237.0189971923828,226.4340057373047,227.32200622558594,33544600
2015-01-23 00:00:00+00:00,232.87899780273438,232.87899780273438,234.84500122070312,225.1959991455078,233.51699829101562,24621700
2015-01-24 00:00:00+00:00,247.8470001220703,247.8470001220703,248.2100067138672,230.02200317382812,232.6999969482422,24782500
2015-01-25 00:00:00+00:00,253.71800231933594,253.71800231933594,255.07400512695312,243.88999938964844,247.3520050048828,33582700
2015-01-26 00:00:00+00:00,273.4729919433594,273.4729919433594,309.3840026855469,254.07899475097656,254.07899475097656,106794000
2015-01-27 00:00:00+00:00,263.4750061035156,263.4750061035156,275.4800109863281,250.6529998779297,273.1669922,44399000
2015-01-28 00:00:00+00:00,233.9149932861328,233.9149932861328,266.5350036621094,227.04600524902344,263.35101318359375,44352200
2015-01-29 00:00:00+00:00,233.51300048828125,233.51300048828125,238.70599365234375,220.71200561523438,233.34800720214844,32213400
2015-01-30 00:00:00+00:00,226.4250030517578,226.4250030517578,242.8509979248047,225.83900451660156,232.77200317382812,26605200
2015-01-31 00:00:00+00:00,217.46400451660156,217.46400451660156,233.50399780273438,216.3090057373047,226.4409942626953,23348200
2015-02-01 00:00:00+00:00,226.9720001220703,226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500
2015-02-02 00:00:00+00:00,238.2290039,238.2290039,242.1750030517578,222.65899658203125,226.49099731445312,30612100
2015-02-03 00:00:00+00:00,227.26800537109375,227.26800537109375,245.95700073242188,224.48300170898438,237.45399475097656,40783700
2015-02-04 00:00:00+00:00,226.85299682617188,226.85299682617188,230.05799865722656,221.11300659179688,227.51100158691406,26594300
2015-02-05 00:00:00+00:00,217.11099243164062,217.11099243164062,239.40499877929688,214.72500610351562,227.6649932861328,22516400
2015-02-06 00:00:00+00:00,222.26600646972656,222.26600646972656,230.50999450683594,216.23199462890625,216.92300415039062,24435300
2015-02-07 00:00:00+00:00,227.75399780273438,227.75399780273438,230.2989959716797,222.60699462890625,222.63299560546875,21604200
2015-02-08 00:00:00+00:00,223.41200256347656,223.41200256347656,229.43800354003906,221.07699584960938,227.6929931640625,17145200
2015-02-09 00:00:00+00:00,220.11000061035156,220.11000061035156,223.9770050048828,217.0189971923828,223.38900756835938,27791300
2015-02-10 00:00:00+00:00,219.83900451660156,219.83900451660156,221.8070068359375,215.33200073242188,220.28199768066406,21115100
2015-02-11 00:00:00+00:00,219.18499755859375,219.18499755859375,223.4060059,218.07400512695312,219.73199462890625,17201900
2015-02-12 00:00:00+00:00,221.76400756835938,221.76400756835938,222.19900512695312,217.61399841308594,219.20799255371094,15206200
2015-02-13 00:00:00+00:00,235.427002,235.427002,240.25900268554688,221.26199340820312,221.9689941,42744400
2015-02-14 00:00:00+00:00,257.3210144042969,257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500
2015-02-15 00:00:00+00:00,234.8249969482422,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400
2015-02-16 00:00:00+00:00,233.84300231933594,233.84300231933594,239.5209961,229.02200317382812,234.8249969482422,28153700
2015-02-17 00:00:00+00:00,243.61000061035156,243.61000061035156,245.77499389648438,232.31399536132812,233.4219970703125,27363100
2015-02-18 00:00:00+00:00,236.3260040283203,236.3260040283203,244.25100708007812,232.33999633789062,243.77999877929688,25200800
2015-02-19 00:00:00+00:00,240.2830047607422,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210938,18270500
2015-02-20 00:00:00+00:00,243.7790069580078,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007812,23876700
2015-02-21 00:00:00+00:00,244.53399658203125,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200
2015-02-22 00:00:00+00:00,235.9770050048828,235.9770050048828,246.39199829101562,233.8509979248047,244.54400634765625,19527000
2015-02-23 00:00:00+00:00,238.89199829101562,238.89199829101562,240.10899353027344,232.42100524902344,235.9949951171875,16400000
2015-02-24 00:00:00+00:00,238.73500061035156,238.73500061035156,239.9010009765625,236.40199279785156,238.9980010986328,14200400
2015-02-25 00:00:00+00:00,237.47000122070312,237.47000122070312,239.33999633789062,235.52999877929688,238.88999938964844,11496200
2015-02-26 00:00:00+00:00,236.42599487304688,236.42599487304688,237.7100067138672,234.2570037841797,237.33700561523438,13619400
2015-02-27 00:00:00+00:00,253.8280029296875,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900
2015-02-28 00:00:00+00:00,254.26300048828125,254.26300048828125,254.69200134277344,249.4790039,253.52000427246094,13949300
2015-03-01 00:00:00+00:00,260.2019958496094,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700
2015-03-02 00:00:00+00:00,275.6700134277344,275.6700134277344,276.3009948730469,258.3129883,260.35699462890625,40465700
2015-03-03 00:00:00+00:00,281.7019958496094,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300
2015-03-04 00:00:00+00:00,273.0920104980469,273.0920104980469,284.2250061035156,268.1260070800781,281.9899902,41383000
2015-03-05 00:00:00+00:00,276.1780090332031,276.1780090332031,281.6669922,264.7690124511719,272.7390137,41302400
2015-03-06 00:00:00+00:00,272.7229919433594,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900
2015-03-07 00:00:00+00:00,276.2609863,276.2609863,277.8540039,270.13299560546875,272.29400634765625,17825900
2015-03-08 00:00:00+00:00,274.3540039,274.3540039,277.8580017089844,272.56500244140625,276.4330139160156,22067900
2015-03-09 00:00:00+00:00,289.60699462890625,289.60699462890625,292.70098876953125,273.89300537109375,274.8120117,59178200
2015-03-10 00:00:00+00:00,291.7600098,291.7600098,300.04400634765625,289.7430114746094,289.86199951171875,67770800
2015-03-11 00:00:00+00:00,296.3789978027344,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900
2015-03-12 00:00:00+00:00,294.3540039,294.3540039,297.0880126953125,292.4129943847656,296.12701416015625,32585200
2015-03-13 00:00:00+00:00,285.3370056152344,285.3370056152344,294.49798583984375,285.3370056152344,294.1180114746094,31421500
2015-03-14 00:00:00+00:00,281.8850098,281.8850098,286.3420104980469,280.97601318359375,284.4419860839844,22612300
2015-03-15 00:00:00+00:00,286.39300537109375,286.39300537109375,286.52899169921875,280.9960021972656,281.42498779296875,11970100
2015-03-16 00:00:00+00:00,290.5929870605469,290.5929870605469,294.11199951171875,285.68499755859375,285.68499755859375,21516100
2015-03-17 00:00:00+00:00,285.5050048828125,285.5050048828125,292.3649902,284.3739929199219,290.5950012207031,21497200
2015-03-18 00:00:00+00:00,256.29901123046875,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000
2015-03-19 00:00:00+00:00,260.9280090332031,260.9280090332031,264.2439880371094,248.63600158691406,255.8800048828125,52732000
2015-03-20 00:00:00+00:00,261.7489929199219,261.7489929199219,264.8479919433594,259.1619873046875,260.95599365234375,18456700
2015-03-21 00:00:00+00:00,260.0249938964844,260.0249938964844,262.1960144042969,255.64999389648438,261.6440124511719,17130100
2015-03-22 00:00:00+00:00,267.9599914550781,267.9599914550781,269.74700927734375,259.5899963378906,259.9169922,18438100
2015-03-23 00:00:00+00:00,266.7399902,266.7399902,277.2969970703125,261.7449951171875,267.8949890136719,22811900
2015-03-24 00:00:00+00:00,245.59500122070312,245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700
2015-03-25 00:00:00+00:00,246.19700622558594,246.19700622558594,249.19000244140625,236.51499938964844,247.4720001220703,35866900
2015-03-26 00:00:00+00:00,248.53199768066406,248.53199768066406,254.3540039,244.90499877929688,246.2760009765625,25730000
2015-03-27 00:00:00+00:00,247.0290069580078,247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900
2015-03-28 00:00:00+00:00,252.79800415039062,252.79800415039062,254.2050018310547,246.97500610351562,246.97500610351562,16040900
2015-03-29 00:00:00+00:00,242.71299743652344,242.71299743652344,253.13900756835938,240.85000610351562,252.74000549316406,21699400
2015-03-30 00:00:00+00:00,247.5260009765625,247.5260009765625,249.24200439453125,239.21400451660156,242.87899780273438,23009600
2015-03-31 00:00:00+00:00,244.2239990234375,244.2239990234375,248.72999572753906,242.73899841308594,247.45399475097656,22672000
2015-04-01 00:00:00+00:00,247.27200317382812,247.27200317382812,247.54100036621094,241.16000366210938,244.22300720214844,22877200
2015-04-02 00:00:00+00:00,253.0050048828125,253.0050048828125,254.46099853515625,245.41600036621094,247.08900451660156,26272600
2015-04-03 00:00:00+00:00,254.32200622558594,254.32200622558594,256.0429992675781,251.87899780273438,253.07400512695312,23146600
2015-04-04 00:00:00+00:00,253.69700622558594,253.69700622558594,255.25799560546875,251.10000610351562,254.29100036621094,12493500
2015-04-05 00:00:00+00:00,260.5979919433594,260.5979919433594,260.67498779296875,251.94200134277344,253.76100158691406,19649200
2015-04-06 00:00:00+00:00,255.49200439453125,255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200
2015-04-07 00:00:00+00:00,253.17999267578125,253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400
2015-04-08 00:00:00+00:00,245.02200317382812,245.02200317382812,253.8470001220703,244.21499633789062,253.06399536132812,30086400
2015-04-09 00:00:00+00:00,243.67599487304688,243.67599487304688,246.1179962158203,239.39999389648438,244.75100708007812,21643500
2015-04-10 00:00:00+00:00,236.07200622558594,236.07200622558594,243.69400024414062,232.7709961,243.69400024414062,28882000
2015-04-11 00:00:00+00:00,236.552002,236.552002,239.53700256347656,234.1750030517578,236.01600646972656,16365200
2015-04-12 00:00:00+00:00,236.1529998779297,236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210938,12387900
2015-04-13 00:00:00+00:00,224.58700561523438,224.58700561523438,236.93499755859375,221.99600219726562,235.9499969482422,31181800
2015-04-14 00:00:00+00:00,219.15899658203125,219.15899658203125,224.9759979248047,216.322998,224.75900268554688,31719000
2015-04-15 00:00:00+00:00,223.83299255371094,223.83299255371094,223.83299255371094,218.6490020751953,219.072998,22562000
2015-04-16 00:00:00+00:00,228.572998,228.572998,229.6719970703125,223.91700744628906,223.91700744628906,24805400
2015-04-17 00:00:00+00:00,222.8820037841797,222.8820037841797,228.9060059,221.94200134277344,228.5749969482422,20429800
2015-04-18 00:00:00+00:00,223.3560028076172,223.3560028076172,224.3159942626953,220.87600708007812,222.85299682617188,12939000
2015-04-19 00:00:00+00:00,222.60000610351562,222.60000610351562,226.35299682617188,222.3730010986328,223.45599365234375,15021500
2015-04-20 00:00:00+00:00,224.62600708007812,224.62600708007812,226.3509979248047,221.9770050048828,222.61199951171875,18364700
2015-04-21 00:00:00+00:00,235.2689971923828,235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000
2015-04-22 00:00:00+00:00,234.17599487304688,234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900
2015-04-23 00:00:00+00:00,236.46200561523438,236.46200561523438,236.47500610351562,233.19900512695312,234.05299377441406,17036000
2015-04-24 00:00:00+00:00,231.26800537109375,231.26800537109375,236.30499267578125,229.93299865722656,235.97000122070312,21448700
2015-04-25 00:00:00+00:00,226.38999938964844,226.38999938964844,232.56100463867188,226.33700561523438,231.23500061035156,13957200
2015-04-26 00:00:00+00:00,219.42999267578125,219.42999267578125,226.94400024414062,214.87399291992188,226.41000366210938,28943700
2015-04-27 00:00:00+00:00,229.28599548339844,229.28599548339844,233.30499267578125,218.0229949951172,219.4290008544922,38574000
2015-04-28 00:00:00+00:00,225.85499572753906,225.85499572753906,229.4949951171875,223.06900024414062,228.9689941,21469200
2015-04-29 00:00:00+00:00,225.80799865722656,225.80799865722656,227.0399932861328,223.42999267578125,225.59100341796875,18936500
2015-04-30 00:00:00+00:00,236.14500427246094,236.14500427246094,239.56300354003906,224.9929962158203,225.6929931640625,33818600
2015-05-01 00:00:00+00:00,232.07899475097656,232.07899475097656,238.96600341796875,232.07899475097656,235.93899536132812,18815300
2015-05-02 00:00:00+00:00,234.92999267578125,234.92999267578125,235.7270050048828,232.34100341796875,232.34100341796875,12535500
2015-05-03 00:00:00+00:00,240.35800170898438,240.35800170898438,243.24000549316406,234.08299255371094,234.8800048828125,18494100
2015-05-04 00:00:00+00:00,239.01800537109375,239.01800537109375,242.63800048828125,237.80999755859375,240.3560028076172,21223400
2015-05-05 00:00:00+00:00,236.12100219726562,236.12100219726562,239.20399475097656,232.0540008544922,238.8520050048828,23929100
2015-05-06 00:00:00+00:00,229.78199768066406,229.78199768066406,236.45399475097656,229.2310028076172,236.24899291992188,29587200
2015-05-07 00:00:00+00:00,237.33399963378906,237.33399963378906,239.10499572753906,228.572998,229.66200256347656,29064400
